User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1004373,P00352742,M,51-55,12,C,1,1,1,,,11531
1004373,P00319942,M,51-55,12,C,1,1,1,8,,15420
1004373,P00274442,M,51-55,12,C,1,1,1,18,,19364
1004373,P00313642,M,51-55,12,C,1,1,6,10,,16019
1004373,P00273442,M,51-55,12,C,1,1,12,14,17,1083
1004373,P00119142,M,51-55,12,C,1,1,3,4,12,13437
1004374,P00180442,M,18-25,4,B,1,0,11,,,7424
1004374,P00177542,M,18-25,4,B,1,0,1,8,,19593
1004374,P00278242,M,18-25,4,B,1,0,1,,,18990
1004375,P00214342,F,26-35,5,B,1,0,5,,,8699
1004375,P00035242,F,26-35,5,B,1,0,8,14,,5969
1004375,P00265242,F,26-35,5,B,1,0,5,8,,5318
1004375,P00126142,F,26-35,5,B,1,0,8,16,,8073
1004375,P00000142,F,26-35,5,B,1,0,3,4,5,10858
1004375,P00303242,F,26-35,5,B,1,0,5,8,,7027
1004375,P00129542,F,26-35,5,B,1,0,8,14,,9970
1004375,P00212942,F,26-35,5,B,1,0,5,,,5294
1004375,P00345242,F,26-35,5,B,1,0,5,11,,1770
1004375,P00190842,F,26-35,5,B,1,0,2,5,12,3768
1004375,P00186442,F,26-35,5,B,1,0,5,,,7039
1004375,P00113142,F,26-35,5,B,1,0,1,5,12,11678
1004375,P00329542,F,26-35,5,B,1,0,1,15,16,15426
1004375,P00327042,F,26-35,5,B,1,0,8,,,9746
1004375,P00069242,F,26-35,5,B,1,0,8,11,,7756
1004375,P00161142,F,26-35,5,B,1,0,11,,,5953
1004375,P00196842,F,26-35,5,B,1,0,5,11,,6872
1004375,P00124842,F,26-35,5,B,1,0,11,,,6089
1004375,P00118142,F,26-35,5,B,1,0,8,17,,8063
1004376,P00031042,F,26-35,5,C,3,0,8,,,9783
1004377,P00295942,M,26-35,0,C,1,1,2,5,15,6547
1004377,P00283942,M,26-35,0,C,1,1,5,,,5282
1004377,P00312842,M,26-35,0,C,1,1,16,,,16583
1004377,P00293042,M,26-35,0,C,1,1,8,,,6020
1004377,P00132842,M,26-35,0,C,1,1,1,5,,11739
1004377,P00251642,M,26-35,0,C,1,1,1,2,4,8034
1004378,P00250242,M,18-25,17,B,4+,0,5,,,8566
1004378,P00238542,M,18-25,17,B,4+,0,5,14,,1920
1004378,P00354342,M,18-25,17,B,4+,0,5,11,,5399
1004379,P00150542,M,26-35,4,B,3,0,5,,,8574
1004379,P00056142,M,26-35,4,B,3,0,5,8,,3634
1004379,P00283942,M,26-35,4,B,3,0,5,,,7186
1004379,P00230342,M,26-35,4,B,3,0,5,14,,5231
1004379,P00130442,M,26-35,4,B,3,0,3,5,,8399
1004379,P00160542,M,26-35,4,B,3,0,5,12,,3500
1004379,P00270942,M,26-35,4,B,3,0,1,2,15,19191
1004379,P00154042,M,26-35,4,B,3,0,1,2,15,15240
1004379,P00032842,M,26-35,4,B,3,0,8,,,7916
1004379,P00002542,M,26-35,4,B,3,0,8,14,,7883
1004379,P00154642,M,26-35,4,B,3,0,8,,,5867
1004379,P00148842,M,26-35,4,B,3,0,6,8,16,16231
1004379,P00129642,M,26-35,4,B,3,0,5,,,6940
1004379,P00114442,M,26-35,4,B,3,0,5,6,,5255
1004379,P00212242,M,26-35,4,B,3,0,8,,,4105
1004379,P00324442,M,26-35,4,B,3,0,11,13,16,2998
1004379,P00113342,M,26-35,4,B,3,0,1,8,17,11899
1004380,P00354342,F,26-35,1,C,1,0,5,11,,7140
1004380,P00265242,F,26-35,1,C,1,0,5,8,,3465
1004380,P00278642,F,26-35,1,C,1,0,5,,,3692
1004380,P00331942,F,26-35,1,C,1,0,5,,,5427
1004380,P00101042,F,26-35,1,C,1,0,5,12,,5306
1004380,P00259142,F,26-35,1,C,1,0,5,,,5401
1004381,P00110542,M,26-35,4,B,3,1,8,,,7795
1004381,P00044442,M,26-35,4,B,3,1,1,16,,15620
1004381,P00162042,M,26-35,4,B,3,1,1,6,,8221
1004381,P00326242,M,26-35,4,B,3,1,2,18,,12847
1004381,P00243942,M,26-35,4,B,3,1,1,2,15,8067
1004381,P00336942,M,26-35,4,B,3,1,5,,,3486
1004381,P00174442,M,26-35,4,B,3,1,5,,,8761
1004381,P00211142,M,26-35,4,B,3,1,5,,,7173
1004381,P00357042,M,26-35,4,B,3,1,5,,,5428
1004381,P00030942,M,26-35,4,B,3,1,4,5,9,790
1004381,P0094542,M,26-35,4,B,3,1,2,4,9,9546
1004381,P00090842,M,26-35,4,B,3,1,11,15,,6078
1004381,P00188742,M,26-35,4,B,3,1,8,14,17,9877
1004381,P00058442,M,26-35,4,B,3,1,5,14,,7060
1004381,P00211942,M,26-35,4,B,3,1,8,,,3944
1004381,P00002442,M,26-35,4,B,3,1,8,15,,5957
1004382,P00289342,M,26-35,18,C,3,1,5,8,14,5303
1004384,P00004542,M,26-35,0,B,0,1,5,8,,7018
1004384,P00282942,M,26-35,0,B,0,1,5,,,3729
1004384,P0099342,M,26-35,0,B,0,1,5,8,,8677
1004384,P00304042,M,26-35,0,B,0,1,5,,,6883
1004384,P00133742,M,26-35,0,B,0,1,5,14,,7095
1004384,P00000642,M,26-35,0,B,0,1,1,6,16,15536
1004384,P00102242,M,26-35,0,B,0,1,8,12,,9857
1004384,P00150842,M,26-35,0,B,0,1,11,13,16,5997
1004384,P00360842,M,26-35,0,B,0,1,5,,,6867
1004384,P00337842,M,26-35,0,B,0,1,5,,,5281
1004384,P00177542,M,26-35,0,B,0,1,1,8,,19230
1004386,P00130742,M,26-35,5,B,1,0,1,14,17,15525
1004386,P00016042,M,26-35,5,B,1,0,1,16,,15322
1004386,P00063342,M,26-35,5,B,1,0,1,2,9,11889
1004386,P00030842,M,26-35,5,B,1,0,1,2,15,19072
1004386,P00251942,M,26-35,5,B,1,0,1,2,5,19495
1004386,P00032042,M,26-35,5,B,1,0,1,2,15,15768
1004386,P00016742,M,26-35,5,B,1,0,1,15,16,11892
1004386,P00146142,M,26-35,5,B,1,0,1,2,15,15179
1004386,P00035542,M,26-35,5,B,1,0,3,4,12,8173
1004386,P00209842,M,26-35,5,B,1,0,5,8,,5272
1004386,P00158542,M,26-35,5,B,1,0,5,6,13,6922
1004386,P00303142,M,26-35,5,B,1,0,5,,,5366
1004386,P00049642,M,26-35,5,B,1,0,8,14,,5952
1004386,P00145442,M,26-35,5,B,1,0,8,15,,9847
1004386,P00009342,M,26-35,5,B,1,0,1,16,,15235
1004386,P00209742,M,26-35,5,B,1,0,1,11,15,18983
1004386,P00221242,M,26-35,5,B,1,0,1,17,,11448
1004386,P00271942,M,26-35,5,B,1,0,5,8,,5149
1004386,P00178642,M,26-35,5,B,1,0,5,15,,7093
1004386,P00178942,M,26-35,5,B,1,0,5,8,,8899
1004386,P00120442,M,26-35,5,B,1,0,8,,,6018
1004386,P00180442,M,26-35,5,B,1,0,11,,,5983
1004386,P00111042,M,26-35,5,B,1,0,15,,,20927
1004386,P00080342,M,26-35,5,B,1,0,1,6,8,19192
1004386,P0094342,M,26-35,5,B,1,0,4,5,18,2079
1004386,P00111942,M,26-35,5,B,1,0,8,17,,7932
1004386,P00295342,M,26-35,5,B,1,0,2,8,,9657
1004386,P00118542,M,26-35,5,B,1,0,5,8,,8812
1004386,P00244742,M,26-35,5,B,1,0,11,,,5988
1004386,P00149342,M,26-35,5,B,1,0,13,16,,775
1004386,P00015442,M,26-35,5,B,1,0,8,,,6046
1004386,P00302942,M,26-35,5,B,1,0,8,,,5994
1004386,P00071242,M,26-35,5,B,1,0,1,15,16,15529
1004386,P00102942,M,26-35,5,B,1,0,1,14,,7803
1004386,P00212542,M,26-35,5,B,1,0,8,14,,6076
1004386,P00297842,M,26-35,5,B,1,0,1,,,11764
1004386,P00216342,M,26-35,5,B,1,0,3,4,5,10983
1004386,P00227942,M,26-35,5,B,1,0,2,5,,13020
1004386,P00015842,M,26-35,5,B,1,0,1,14,16,15306
1004386,P00102242,M,26-35,5,B,1,0,8,12,,4222
1004386,P00274942,M,26-35,5,B,1,0,8,,,7954
1004386,P00159842,M,26-35,5,B,1,0,1,16,,11818
1004386,P00178142,M,26-35,5,B,1,0,8,17,,5934
1004386,P00193742,M,26-35,5,B,1,0,8,15,,4156
1004386,P00191442,M,26-35,5,B,1,0,1,2,15,8002
1004386,P00198042,M,26-35,5,B,1,0,11,16,,6090
1004386,P00262342,M,26-35,5,B,1,0,15,16,,4811
1004386,P00305242,M,26-35,5,B,1,0,1,5,,15602
1004387,P00025442,F,18-25,4,B,0,0,1,2,9,11753
1004387,P00355142,F,18-25,4,B,0,0,1,15,,15326
1004387,P00043842,F,18-25,4,B,0,0,8,13,14,5945
1004387,P00352842,F,18-25,4,B,0,0,2,6,15,13113
1004387,P00245642,F,18-25,4,B,0,0,5,11,12,7121
1004387,P00313742,F,18-25,4,B,0,0,18,,,2270
1004387,P0094842,F,18-25,4,B,0,0,4,8,,3482
1004387,P00182442,F,18-25,4,B,0,0,5,11,,5277
1004387,P00120542,F,18-25,4,B,0,0,8,14,,5921
1004387,P00179442,F,18-25,4,B,0,0,11,,,7398
1004387,P00121142,F,18-25,4,B,0,0,8,,,5863
1004387,P00312342,F,18-25,4,B,0,0,8,,,7966
1004387,P00196342,F,18-25,4,B,0,0,2,9,14,9599
1004387,P00086042,F,18-25,4,B,0,0,8,14,17,7849
1004387,P00109542,F,18-25,4,B,0,0,8,14,17,5973
1004387,P00017742,F,18-25,4,B,0,0,8,14,,6033
1004387,P00141842,F,18-25,4,B,0,0,5,14,,1896
1004387,P00303442,F,18-25,4,B,0,0,1,8,14,15259
1004387,P00320542,F,18-25,4,B,0,0,8,14,,8016
1004387,P00143642,F,18-25,4,B,0,0,1,2,6,11399
1004387,P00190242,F,18-25,4,B,0,0,4,5,,2871
1004387,P00034642,F,18-25,4,B,0,0,4,5,,726
1004387,P00154242,F,18-25,4,B,0,0,8,,,7984
1004387,P00174842,F,18-25,4,B,0,0,17,,,2658
1004387,P00238442,F,18-25,4,B,0,0,6,,,8492
1004387,P00201442,F,18-25,4,B,0,0,1,6,8,4460
1004387,P00235842,F,18-25,4,B,0,0,11,15,16,3157
1004387,P00354442,F,18-25,4,B,0,0,5,,,7003
1004387,P00193442,F,18-25,4,B,0,0,8,,,4004
1004388,P00260142,M,46-50,3,B,2,1,5,14,,6939
1004388,P00128942,M,46-50,3,B,2,1,1,11,,12098
1004388,P00216142,M,46-50,3,B,2,1,1,16,,19027
1004388,P00036842,M,46-50,3,B,2,1,1,14,16,12008
1004388,P00042942,M,46-50,3,B,2,1,1,15,,15379
1004388,P00339842,M,46-50,3,B,2,1,1,14,15,15537
1004388,P00128742,M,46-50,3,B,2,1,1,,,19212
1004388,P00016842,M,46-50,3,B,2,1,1,2,15,11810
1004388,P00019942,M,46-50,3,B,2,1,1,,,15598
1004388,P00058042,M,46-50,3,B,2,1,8,16,,6079
1004388,P00028842,M,46-50,3,B,2,1,6,8,,16332
1004388,P00349442,M,46-50,3,B,2,1,6,8,,16521
1004388,P00207942,M,46-50,3,B,2,1,6,8,,20336
1004388,P00049542,M,46-50,3,B,2,1,8,,,9797
1004388,P00145442,M,46-50,3,B,2,1,8,15,,9942
1004388,P00044142,M,46-50,3,B,2,1,8,16,,8101
1004388,P00302942,M,46-50,3,B,2,1,8,,,7838
1004388,P00324442,M,46-50,3,B,2,1,11,13,16,6100
1004388,P00135142,M,46-50,3,B,2,1,13,16,,760
1004388,P00010342,M,46-50,3,B,2,1,8,14,,9995
1004388,P00004542,M,46-50,3,B,2,1,5,8,,5420
1004389,P00120842,M,26-35,4,C,1,0,8,17,,9915
1004389,P00346642,M,26-35,4,C,1,0,8,,,5918
1004389,P00053042,M,26-35,4,C,1,0,5,14,16,7133
1004390,P00078142,M,26-35,0,B,2,0,8,16,,7998
1004390,P00351042,M,26-35,0,B,2,0,5,,,5287
1004390,P00029542,M,26-35,0,B,2,0,1,2,18,11416
1004390,P00187842,M,26-35,0,B,2,0,1,16,,11777
1004390,P00000642,M,26-35,0,B,2,0,1,6,16,11837
1004390,P00053942,M,26-35,0,B,2,0,1,2,5,11560
1004390,P00223542,M,26-35,0,B,2,0,1,8,17,7828
1004390,P00042942,M,26-35,0,B,2,0,1,15,,11797
1004390,P00122442,M,26-35,0,B,2,0,1,11,15,12091
1004390,P00265542,M,26-35,0,B,2,0,5,8,,7080
1004390,P00048742,M,26-35,0,B,2,0,5,,,7099
1004390,P00164342,M,26-35,0,B,2,0,5,8,,3689
1004390,P00268342,M,26-35,0,B,2,0,5,,,7096
1004393,P00113242,M,18-25,4,C,1,0,1,6,8,19519
1004393,P00031042,M,18-25,4,C,1,0,8,,,9980
1004395,P00270942,M,51-55,6,C,4+,1,1,2,15,7655
1004395,P00035542,M,51-55,6,C,4+,1,3,4,12,10952
1004395,P00031042,M,51-55,6,C,4+,1,8,,,9770
1004397,P00234742,M,18-25,4,C,3,0,8,,,6062
1004397,P00251242,M,18-25,4,C,3,0,5,11,,7139
1004397,P00249742,M,18-25,4,C,3,0,1,15,18,8311
1004397,P00008542,M,18-25,4,C,3,0,2,8,,16314
1004399,P0096842,F,18-25,4,C,1,1,3,4,12,5670
1004399,P00316642,F,18-25,4,C,1,1,4,5,,2736
1004400,P00230342,F,18-25,4,C,1,0,5,14,,5175
1004400,P00210042,F,18-25,4,C,1,0,8,14,,3952
1004401,P00281042,M,18-25,4,A,3,0,5,,,8645
1004401,P00350042,M,18-25,4,A,3,0,6,8,,20253
1004401,P00117842,M,18-25,4,A,3,0,5,13,16,6944
1004401,P00173742,M,18-25,4,A,3,0,1,5,8,19662
1004401,P00003042,M,18-25,4,A,3,0,8,,,5896
1004401,P00201442,M,18-25,4,A,3,0,1,6,8,11666
1004401,P00274242,M,18-25,4,A,3,0,1,,,15350
1004401,P00246342,M,18-25,4,A,3,0,11,15,,5990
1004401,P00244742,M,18-25,4,A,3,0,11,,,5921
1004402,P00354942,F,18-25,14,C,1,0,8,,,6164
1004402,P00237542,F,18-25,14,C,1,0,1,15,16,7756
1004403,P00214142,M,26-35,15,C,4+,0,8,,,7838
1004404,P00046242,M,26-35,1,B,1,0,8,,,10020
1004404,P00161942,M,26-35,1,B,1,0,5,8,,7127
1004404,P00002142,M,26-35,1,B,1,0,1,5,8,11705
1004404,P00042742,M,26-35,1,B,1,0,5,14,,7119
1004404,P00034442,M,26-35,1,B,1,0,1,14,16,19650
1004404,P00154042,M,26-35,1,B,1,0,1,2,15,4143
1004404,P00166342,M,26-35,1,B,1,0,8,16,,4150
1004404,P00359142,M,26-35,1,B,1,0,16,,,8083
1004404,P00148842,M,26-35,1,B,1,0,6,8,16,12167
1004404,P00074242,M,26-35,1,B,1,0,5,,,6999
1004404,P00194842,M,26-35,1,B,1,0,5,,,5395
1004404,P00290242,M,26-35,1,B,1,0,8,14,17,5826
1004404,P00151142,M,26-35,1,B,1,0,6,16,,8481
1004404,P00142142,M,26-35,1,B,1,0,1,2,15,7952
1004404,P00018042,M,26-35,1,B,1,0,15,16,,8917
1004404,P00041942,M,26-35,1,B,1,0,5,18,,3471
1004404,P00052942,M,26-35,1,B,1,0,5,,,7073
1004404,P00065242,M,26-35,1,B,1,0,2,3,4,6378
1004404,P00289842,M,26-35,1,B,1,0,1,16,,4203
1004404,P00350942,M,26-35,1,B,1,0,3,4,5,10957
1004404,P00350342,M,26-35,1,B,1,0,1,6,,15761
1004405,P00157542,M,26-35,14,A,4+,0,8,14,,7802
1004405,P00085042,M,26-35,14,A,4+,0,5,6,,8589
1004405,P00260042,M,26-35,14,A,4+,0,5,8,,8838
1004406,P00262242,M,26-35,16,B,2,1,1,11,16,15877
1004406,P00217742,M,26-35,16,B,2,1,5,14,,5396
1004406,P00295942,M,26-35,16,B,2,1,2,5,15,16031
1004406,P00300042,M,26-35,16,B,2,1,16,,,16487
1004406,P00003242,M,26-35,16,B,2,1,8,15,,9769
1004406,P00186642,M,26-35,16,B,2,1,2,4,15,9567
1004406,P00294142,M,26-35,16,B,2,1,5,8,15,7037
1004406,P00169742,M,26-35,16,B,2,1,1,8,15,15560
1004406,P00246742,M,26-35,16,B,2,1,11,15,,4515
1004406,P00277542,M,26-35,16,B,2,1,1,6,15,15853
1004406,P00294042,M,26-35,16,B,2,1,8,14,,8131
1004406,P00010842,M,26-35,16,B,2,1,8,16,,9899
1004407,P00005042,M,18-25,4,A,1,0,6,16,,16044
1004407,P00024042,M,18-25,4,A,1,0,7,,,20486
1004407,P00014542,M,18-25,4,A,1,0,8,,,5970
1004407,P00165742,M,18-25,4,A,1,0,8,16,,7877
1004407,P00046142,M,18-25,4,A,1,0,1,16,,11830
1004407,P00344542,M,18-25,4,A,1,0,16,,,16828
1004407,P00164642,M,18-25,4,A,1,0,5,14,,6884
1004407,P0096342,M,18-25,4,A,1,0,8,,,9714
1004407,P00170342,M,18-25,4,A,1,0,1,15,,3907
1004407,P00213042,M,18-25,4,A,1,0,1,2,15,11810
1004407,P00049742,M,18-25,4,A,1,0,8,,,4121
1004408,P00015742,F,46-50,2,B,1,1,7,,,12467
1004408,P00111842,F,46-50,2,B,1,1,8,,,7977
1004408,P00116742,F,46-50,2,B,1,1,11,,,7399
1004408,P00157342,F,46-50,2,B,1,1,8,,,6201
1004408,P0097242,F,46-50,2,B,1,1,1,16,,11910
1004408,P00058342,F,46-50,2,B,1,1,3,4,,10694
1004408,P00027542,F,46-50,2,B,1,1,8,,,7872
1004408,P00026542,F,46-50,2,B,1,1,8,,,7774
1004408,P00327542,F,46-50,2,B,1,1,5,,,5275
1004408,P00279942,F,46-50,2,B,1,1,8,,,6004
1004408,P00084942,F,46-50,2,B,1,1,5,8,,8708
1004408,P00102842,F,46-50,2,B,1,1,8,,,9769
1004408,P00119642,F,46-50,2,B,1,1,1,2,8,19130
1004408,P00101442,F,46-50,2,B,1,1,2,8,,13153
1004408,P0095242,F,46-50,2,B,1,1,4,5,,2069
1004408,P00187642,F,46-50,2,B,1,1,2,4,,9648
1004408,P00201442,F,46-50,2,B,1,1,1,6,8,15255
1004408,P00344442,F,46-50,2,B,1,1,5,8,14,7094
1004408,P00226142,F,46-50,2,B,1,1,8,9,,6029
1004408,P00196542,F,46-50,2,B,1,1,5,8,14,5337
1004409,P00051442,M,26-35,14,C,1,1,8,17,,7761
1004409,P00170342,M,26-35,14,C,1,1,1,15,,12014
1004409,P00256642,M,26-35,14,C,1,1,5,,,8633
1004409,P00289842,M,26-35,14,C,1,1,1,16,,11505
1004409,P00250942,M,26-35,14,C,1,1,11,16,,5993
1004409,P00139542,M,26-35,14,C,1,1,5,,,5335
1004409,P00286642,M,26-35,14,C,1,1,11,14,,5975
1004409,P00161942,M,26-35,14,C,1,1,5,8,,8867
1004410,P00319042,M,18-25,19,C,2,0,5,,,6876
1004411,P00241642,M,18-25,4,A,3,0,1,2,11,11869
1004411,P00055542,M,18-25,4,A,3,0,5,8,,8597
1004411,P00303142,M,18-25,4,A,3,0,5,,,3715
1004411,P00135142,M,18-25,4,A,3,0,13,16,,582
1004411,P00132042,M,18-25,4,A,3,0,13,16,,582
1004411,P00151742,M,18-25,4,A,3,0,8,15,16,9968
1004411,P00189142,M,18-25,4,A,3,0,8,,,7972
1004411,P00043942,M,18-25,4,A,3,0,8,,,4094
1004411,P00169442,M,18-25,4,A,3,0,8,,,9929
1004411,P00221442,M,18-25,4,A,3,0,1,2,5,15330
1004411,P00028442,M,18-25,4,A,3,0,1,8,16,11999
1004411,P00127542,M,18-25,4,A,3,0,1,2,15,7586
1004411,P00113642,M,18-25,4,A,3,0,8,,,9913
1004411,P00113342,M,18-25,4,A,3,0,1,8,17,19163
1004411,P00299542,M,18-25,4,A,3,0,8,,,7987
1004411,P00326942,M,18-25,4,A,3,0,5,14,,8904
1004411,P00316242,M,18-25,4,A,3,0,5,,,7010
1004411,P00085442,M,18-25,4,A,3,0,12,14,,1726
1004411,P00340542,M,18-25,4,A,3,0,8,,,9889
1004411,P00117442,M,18-25,4,A,3,0,5,14,,7191
1004411,P00366542,M,18-25,4,A,3,0,5,,,7151
1004411,P00119142,M,18-25,4,A,3,0,3,4,12,13363
1004411,P00217842,M,18-25,4,A,3,0,1,2,8,8278
1004413,P00250642,M,0-17,13,C,1,0,11,,,4423
1004413,P00085342,M,0-17,13,C,1,0,10,13,,18839
1004414,P00351042,M,26-35,4,C,2,0,5,,,5396
1004414,P00356042,M,26-35,4,C,2,0,1,15,,11584
1004414,P00237642,M,26-35,4,C,2,0,5,14,,8632
1004414,P00250842,M,26-35,4,C,2,0,8,,,2089
1004414,P00139542,M,26-35,4,C,2,0,5,,,6908
1004414,P00289342,M,26-35,4,C,2,0,5,8,14,5253
1004415,P00273742,M,18-25,0,B,1,0,1,17,,15246
1004415,P00173342,M,18-25,0,B,1,0,1,6,14,11920
1004415,P00270942,M,18-25,0,B,1,0,1,2,15,15629
1004415,P00144642,M,18-25,0,B,1,0,1,15,16,11816
1004416,P00021742,M,18-25,4,A,3,1,5,,,8638
1004416,P00238542,M,18-25,4,A,3,1,5,14,,3481
1004416,P00085942,M,18-25,4,A,3,1,2,4,8,12828
1004416,P00323642,M,18-25,4,A,3,1,8,,,9993
1004416,P00058042,M,18-25,4,A,3,1,8,16,,9764
1004416,P00025442,M,18-25,4,A,3,1,1,2,9,19351
1004416,P00258742,M,18-25,4,A,3,1,5,,,8681
1004417,P00044442,M,26-35,15,A,3,1,1,16,,19404
1004417,P00120042,M,26-35,15,A,3,1,1,2,,15839
1004417,P00182242,M,26-35,15,A,3,1,1,5,6,15516
1004417,P00223542,M,26-35,15,A,3,1,1,8,17,15699
1004417,P00127742,M,26-35,15,A,3,1,1,2,15,11467
1004417,P00283142,M,26-35,15,A,3,1,13,14,16,764
1004418,P00113042,F,51-55,0,A,2,0,11,16,,6125
1004418,P00091842,F,51-55,0,A,2,0,8,,,7890
1004418,P00252742,F,51-55,0,A,2,0,8,,,9917
1004418,P00083942,F,51-55,0,A,2,0,12,14,,1749
1004418,P00085842,F,51-55,0,A,2,0,12,,,1716
1004418,P00114842,F,51-55,0,A,2,0,5,,,8686
1004418,P00089042,F,51-55,0,A,2,0,13,,,942
1004418,P00330642,F,51-55,0,A,2,0,5,,,6951
1004418,P00358442,F,51-55,0,A,2,0,1,15,,11530
1004418,P00110042,F,51-55,0,A,2,0,5,14,,5186
1004418,P00241542,F,51-55,0,A,2,0,1,6,,11624
1004418,P00174442,F,51-55,0,A,2,0,5,,,7167
1004418,P00256642,F,51-55,0,A,2,0,5,,,5360
1004418,P00028442,F,51-55,0,A,2,0,1,8,16,11737
1004418,P00195142,F,51-55,0,A,2,0,8,,,7897
1004418,P00297642,F,51-55,0,A,2,0,8,,,6017
1004418,P00267742,F,51-55,0,A,2,0,5,,,7050
1004419,P00178942,F,46-50,12,C,4+,0,5,8,,7037
1004420,P00119342,M,26-35,15,C,3,1,10,13,,23175
1004422,P00359742,M,26-35,5,A,1,1,1,5,,11586
1004422,P00258742,M,26-35,5,A,1,1,5,,,7108
1004422,P00340942,M,26-35,5,A,1,1,8,,,5940
1004422,P00226642,M,26-35,5,A,1,1,5,6,,5262
1004422,P00143642,M,26-35,5,A,1,1,1,2,6,15401
1004422,P00279442,M,26-35,5,A,1,1,16,,,20284
1004422,P00178942,M,26-35,5,A,1,1,5,8,,8799
1004422,P00111742,M,26-35,5,A,1,1,15,,,16964
1004422,P00280442,M,26-35,5,A,1,1,11,,,5961
1004422,P00201542,M,26-35,5,A,1,1,5,,,5423
1004422,P00063342,M,26-35,5,A,1,1,1,2,9,15450
1004422,P00116542,M,26-35,5,A,1,1,5,17,,7178
1004422,P00022542,M,26-35,5,A,1,1,5,,,5321
1004422,P00181942,M,26-35,5,A,1,1,11,,,4452
1004422,P00034842,M,26-35,5,A,1,1,5,14,,5309
1004422,P00327842,M,26-35,5,A,1,1,8,16,,10057
1004423,P00052842,M,18-25,4,C,1,0,10,15,,13918
1004423,P00258442,M,18-25,4,C,1,0,5,,,8699
1004423,P00113142,M,18-25,4,C,1,0,1,5,12,18999
1004425,P00001742,M,36-45,7,B,1,0,8,14,,6181
1004425,P00182342,M,36-45,7,B,1,0,1,5,6,11774
1004425,P00359142,M,36-45,7,B,1,0,16,,,12530
1004425,P00148642,M,36-45,7,B,1,0,6,10,13,16037
1004425,P00265242,M,36-45,7,B,1,0,5,8,,7144
1004425,P00245342,M,36-45,7,B,1,0,11,,,5976
1004425,P00028842,M,36-45,7,B,1,0,6,8,,20194
1004425,P00348942,M,36-45,7,B,1,0,8,13,,7789
1004425,P00050242,M,36-45,7,B,1,0,8,,,5825
1004425,P00058142,M,36-45,7,B,1,0,3,4,12,13309
1004425,P00310542,M,36-45,7,B,1,0,8,,,6057
1004425,P00198042,M,36-45,7,B,1,0,11,16,,5971
1004425,P00084242,M,36-45,7,B,1,0,8,14,,8049
1004425,P00155442,M,36-45,7,B,1,0,1,11,15,11864
1004425,P00249542,M,36-45,7,B,1,0,1,5,15,11862
1004425,P00025142,M,36-45,7,B,1,0,13,16,,584
1004425,P00198742,M,36-45,7,B,1,0,1,2,11,15884
1004425,P00264042,M,36-45,7,B,1,0,4,,,2145
1004425,P00227142,M,36-45,7,B,1,0,5,,,5468
1004425,P00156742,M,36-45,7,B,1,0,5,6,8,5223
1004425,P00027042,M,36-45,7,B,1,0,5,14,,3470
1004425,P00289242,M,36-45,7,B,1,0,1,8,,11637
1004425,P00071242,M,36-45,7,B,1,0,1,15,16,7611
1004425,P00056442,M,36-45,7,B,1,0,2,4,,6792
1004425,P00059142,M,36-45,7,B,1,0,8,14,,5843
1004425,P00029742,M,36-45,7,B,1,0,5,,,5465
1004425,P00050542,M,36-45,7,B,1,0,5,,,3751
1004425,P00136342,M,36-45,7,B,1,0,4,5,,1445
1004425,P00135342,M,36-45,7,B,1,0,5,,,3683
1004425,P00275842,M,36-45,7,B,1,0,2,9,15,9960
1004425,P00024342,M,36-45,7,B,1,0,8,14,,3989
1004425,P00118742,M,36-45,7,B,1,0,5,11,,7109
1004425,P00126642,M,36-45,7,B,1,0,8,,,5963
1004425,P00313342,M,36-45,7,B,1,0,5,,,5355
1004425,P00274942,M,36-45,7,B,1,0,8,,,1981
1004426,P00339042,M,46-50,17,C,4+,1,5,,,8585
1004426,P00089542,M,46-50,17,C,4+,1,5,,,7078
1004426,P00121342,M,46-50,17,C,4+,1,1,5,18,15278
1004426,P00178442,M,46-50,17,C,4+,1,5,,,8626
1004427,P00289942,M,18-25,0,C,0,0,3,4,5,13542
1004428,P00357842,M,26-35,14,C,3,1,5,,,8596
1004428,P00289842,M,26-35,14,C,3,1,1,16,,11543
1004429,P00086242,M,26-35,5,C,1,1,10,,,23131
1004429,P00301842,M,26-35,5,C,1,1,5,,,8708
1004430,P00003442,F,26-35,0,B,1,0,4,5,8,2765
1004430,P00004542,F,26-35,0,B,1,0,5,8,,3609
1004430,P00148042,F,26-35,0,B,1,0,8,,,5897
1004430,P00303742,F,26-35,0,B,1,0,8,,,6083
1004430,P00289042,F,26-35,0,B,1,0,8,,,4139
1004430,P00141942,F,26-35,0,B,1,0,5,8,14,3597
1004430,P00044142,F,26-35,0,B,1,0,8,16,,3963
1004430,P00208242,F,26-35,0,B,1,0,8,,,2285
1004430,P00046842,F,26-35,0,B,1,0,8,16,,7978
1004430,P00102242,F,26-35,0,B,1,0,8,12,,6068
1004430,P00147842,F,26-35,0,B,1,0,8,,,2304
1004430,P00216742,F,26-35,0,B,1,0,5,,,3727
1004430,P00138542,F,26-35,0,B,1,0,5,6,,3526
1004430,P00289342,F,26-35,0,B,1,0,5,8,14,3665
1004430,P00033342,F,26-35,0,B,1,0,5,14,,6901
